transactID,account,currency,transactType,amount,fee,transactStatus,address,tx,text,timestamp,walletBalance,marginBalance
00000000-0077-1000-0000-0000294794f6,1501242,XBt,RealisedPNL,-1672,1672,Completed,XBTUSD,00000000-0077-1000-0000-0000294794f6,"",2025-02-20T03:04:44.767Z,1776886347,
00000000-0077-1000-0000-000029436c0c,1501242,XBt,RealisedPNL,-3542,3542,Completed,XBTUSD,00000000-0077-1000-0000-000029436c0c,"",2025-02-20T01:03:04.082Z,1776888019,
00000000-0077-1000-0000-000029436c0a,1501242,XBt,RealisedPNL,-10081,10081,Completed,XBTUSD,00000000-0077-1000-0000-000029436c0a,"",2025-02-20T01:03:04.081Z,1776891561,
00000000-0077-1000-0000-000029388dac,1501242,XBt,Funding,71663,-71663,Completed,XBTUSD,00000000-0077-1000-0000-000029388dac,"",2025-02-19T20:00:00.207Z,1776901642,
00000000-0077-1000-0000-000029332272,1501242,XBt,RealisedPNL,180773,51371,Completed,XBTUSD,00000000-0077-1000-0000-000029332272,"",2025-02-19T17:49:58.459Z,1776829979,
00000000-0077-1000-0000-0000292a33e5,1501242,XBt,RealisedPNL,-13291,13291,Completed,XBTUSD,00000000-0077-1000-0000-0000292a33e5,"",2025-02-19T14:35:58.117Z,1776649206,
00000000-0077-1000-0000-0000292a33e3,1501242,XBt,RealisedPNL,-9467,9467,Completed,XBTUSD,00000000-0077-1000-0000-0000292a33e3,"",2025-02-19T14:35:58.117Z,1776662497,
00000000-0077-1000-0000-00002924ca4b,1501242,XBt,Funding,117560,-117560,Completed,XBTUSD,00000000-0077-1000-0000-00002924ca4b,"",2025-02-19T12:00:00.263Z,1776671964,
00000000-0077-1000-0000-000029205e72,1501242,XBt,RealisedPNL,-3639,3639,Completed,XBTUSD,00000000-0077-1000-0000-000029205e72,"",2025-02-19T10:01:18.595Z,1776554404,
00000000-0077-1000-0000-000029205d42,1501242,XBt,RealisedPNL,-5127,5127,Completed,XBTUSD,00000000-0077-1000-0000-000029205d42,"",2025-02-19T10:01:12.892Z,1776558043,
00000000-0077-1000-0000-000029205d05,1501242,XBt,RealisedPNL,-2289,2289,Completed,XBTUSD,00000000-0077-1000-0000-000029205d05,"",2025-02-19T10:01:12.111Z,1776563170,
00000000-0077-1000-0000-000029205ce0,1501242,XBt,RealisedPNL,-228,228,Completed,XBTUSD,00000000-0077-1000-0000-000029205ce0,"",2025-02-19T10:01:11.311Z,1776565459,
00000000-0077-1000-0000-000029205cb1,1501242,XBt,RealisedPNL,-8125,8125,Completed,XBTUSD,00000000-0077-1000-0000-000029205cb1,"",2025-02-19T10:01:10.820Z,1776565687,
00000000-0077-1000-0000-000029205afa,1501242,XBt,RealisedPNL,-640,640,Completed,XBTUSD,00000000-0077-1000-0000-000029205afa,"",2025-02-19T10:01:06.523Z,1776573812,
00000000-0077-1000-0000-000029205ae6,1501242,XBt,RealisedPNL,-2838,2838,Completed,XBTUSD,00000000-0077-1000-0000-000029205ae6,"",2025-02-19T10:01:06.467Z,1776574452,
00000000-0077-1000-0000-000029136b4d,1501242,XBt,Funding,208930,-208930,Completed,XBTUSD,00000000-0077-1000-0000-000029136b4d,"",2025-02-19T04:00:00.171Z,1776577290,
00000000-0077-1000-0000-0000290f22ac,1501242,XBt,RealisedPNL,-28324,28324,Completed,XBTUSD,00000000-0077-1000-0000-0000290f22ac,"",2025-02-19T01:58:13.062Z,1776368360,
00000000-0077-1000-0000-0000290b7cf7,1501242,XBt,RealisedPNL,-28284,28284,Completed,XBTUSD,00000000-0077-1000-0000-0000290b7cf7,"",2025-02-19T00:22:21.386Z,1776396684,
00000000-0077-1000-0000-0000290644c9,1501242,XBt,RealisedPNL,-47392,47392,Completed,XBTUSD,00000000-0077-1000-0000-0000290644c9,"",2025-02-18T22:01:48.182Z,1776424968,
00000000-0077-1000-0000-000029005223,1501242,XBt,Funding,189182,-189182,Completed,XBTUSD,00000000-0077-1000-0000-000029005223,"",2025-02-18T20:00:00.204Z,1776472360,
00000000-0077-1000-0000-000028f91d71,1501242,XBt,RealisedPNL,3152173,27990,Completed,XBTUSD,00000000-0077-1000-0000-000028f91d71,"",2025-02-18T17:32:49.014Z,1776283178,
00000000-0077-1000-0000-000028f60203,1501242,XBt,RealisedPNL,1193371,13911,Completed,XBTUSD,00000000-0077-1000-0000-000028f60203,"",2025-02-18T16:36:11.452Z,1773131005,
00000000-0077-1000-0000-000028ec8a1d,1501242,XBt,RealisedPNL,-846,846,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a1d,"",2025-02-18T13:30:03.540Z,1771937634,
00000000-0077-1000-0000-000028ec8a19,1501242,XBt,RealisedPNL,-2767,2767,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a19,"",2025-02-18T13:30:03.536Z,1771938480,
00000000-0077-1000-0000-000028ec8a17,1501242,XBt,RealisedPNL,-1143,1143,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a17,"",2025-02-18T13:30:03.533Z,1771941247,
00000000-0077-1000-0000-000028ec8a14,1501242,XBt,RealisedPNL,-5694,5694,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a14,"",2025-02-18T13:30:03.532Z,1771942390,
00000000-0077-1000-0000-000028ec8a12,1501242,XBt,RealisedPNL,-2858,2858,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a12,"",2025-02-18T13:30:03.532Z,1771948084,
00000000-0077-1000-0000-000028ec8a10,1501242,XBt,RealisedPNL,-3316,3316,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a10,"",2025-02-18T13:30:03.531Z,1771950942,
00000000-0077-1000-0000-000028ec8a0e,1501242,XBt,RealisedPNL,-548,548,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a0e,"",2025-02-18T13:30:03.530Z,1771954258,
00000000-0077-1000-0000-000028ec8a0c,1501242,XBt,RealisedPNL,-320,320,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a0c,"",2025-02-18T13:30:03.526Z,1771954806,
00000000-0077-1000-0000-000028ec8a0a,1501242,XBt,RealisedPNL,-4551,4551,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a0a,"",2025-02-18T13:30:03.526Z,1771955126,
00000000-0077-1000-0000-000028ec8a08,1501242,XBt,RealisedPNL,-228,228,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8a08,"",2025-02-18T13:30:03.525Z,1771959677,
00000000-0077-1000-0000-000028ec8723,1501242,XBt,RealisedPNL,-205,205,Completed,XBTUSD,00000000-0077-1000-0000-000028ec8723,"",2025-02-18T13:29:48.492Z,1771959905,
00000000-0077-1000-0000-000028ec75b0,1501242,XBt,RealisedPNL,-388,388,Completed,XBTUSD,00000000-0077-1000-0000-000028ec75b0,"",2025-02-18T13:28:04.843Z,1771960110,
00000000-0077-1000-0000-000028eb7b9e,1501242,XBt,RealisedPNL,-8208,8208,Completed,XBTUSD,00000000-0077-1000-0000-000028eb7b9e,"",2025-02-18T13:03:25.897Z,1771960498,
00000000-0077-1000-0000-000028eb7afd,1501242,XBt,RealisedPNL,-1143,1143,Completed,XBTUSD,00000000-0077-1000-0000-000028eb7afd,"",2025-02-18T13:03:22.729Z,1771968706,
00000000-0077-1000-0000-000028eb7a8f,1501242,XBt,RealisedPNL,-1143,1143,Completed,XBTUSD,00000000-0077-1000-0000-000028eb7a8f,"",2025-02-18T13:03:20.776Z,1771969849,
00000000-0077-1000-0000-000028eb7a83,1501242,XBt,RealisedPNL,-3223,3223,Completed,XBTUSD,00000000-0077-1000-0000-000028eb7a83,"",2025-02-18T13:03:20.253Z,1771970992,
00000000-0077-1000-0000-000028e8a87d,1501242,XBt,Funding,188101,-188101,Completed,XBTUSD,00000000-0077-1000-0000-000028e8a87d,"",2025-02-18T12:00:00.323Z,1771974215,
00000000-0077-1000-0000-000028e41987,1501242,XBt,RealisedPNL,-13781,13781,Completed,XBTUSD,00000000-0077-1000-0000-000028e41987,"",2025-02-18T10:01:10.981Z,1771786114,
00000000-0077-1000-0000-000028e17e68,1501242,XBt,RealisedPNL,-1016,1016,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e68,"",2025-02-18T08:58:57.759Z,1771799895,
00000000-0077-1000-0000-000028e17e66,1501242,XBt,RealisedPNL,-231,231,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e66,"",2025-02-18T08:58:57.757Z,1771800911,
00000000-0077-1000-0000-000028e17e64,1501242,XBt,RealisedPNL,-1501,1501,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e64,"",2025-02-18T08:58:57.751Z,1771801142,
00000000-0077-1000-0000-000028e17e62,1501242,XBt,RealisedPNL,-947,947,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e62,"",2025-02-18T08:58:57.746Z,1771802643,
00000000-0077-1000-0000-000028e17e60,1501242,XBt,RealisedPNL,-1132,1132,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e60,"",2025-02-18T08:58:57.744Z,1771803590,
00000000-0077-1000-0000-000028e17e5e,1501242,XBt,RealisedPNL,-138,138,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e5e,"",2025-02-18T08:58:57.742Z,1771804722,
00000000-0077-1000-0000-000028e17e5c,1501242,XBt,RealisedPNL,-2287,2287,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e5c,"",2025-02-18T08:58:57.739Z,1771804860,
00000000-0077-1000-0000-000028e17e5a,1501242,XBt,RealisedPNL,-138,138,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e5a,"",2025-02-18T08:58:57.739Z,1771807147,
00000000-0077-1000-0000-000028e17e57,1501242,XBt,RealisedPNL,-115,115,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e57,"",2025-02-18T08:58:57.736Z,1771807285,
00000000-0077-1000-0000-000028e17e54,1501242,XBt,RealisedPNL,-69,69,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e54,"",2025-02-18T08:58:57.732Z,1771807400,
00000000-0077-1000-0000-000028e17e52,1501242,XBt,RealisedPNL,-300,300,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e52,"",2025-02-18T08:58:57.732Z,1771807469,
00000000-0077-1000-0000-000028e17e50,1501242,XBt,RealisedPNL,-1756,1756,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e50,"",2025-02-18T08:58:57.732Z,1771807769,
00000000-0077-1000-0000-000028e17e4e,1501242,XBt,RealisedPNL,-254,254,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e4e,"",2025-02-18T08:58:57.732Z,1771809525,
00000000-0077-1000-0000-000028e17e4c,1501242,XBt,RealisedPNL,-46,46,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e4c,"",2025-02-18T08:58:57.731Z,1771809779,
00000000-0077-1000-0000-000028e17e4a,1501242,XBt,RealisedPNL,-46,46,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e4a,"",2025-02-18T08:58:57.731Z,1771809825,
00000000-0077-1000-0000-000028e17e48,1501242,XBt,RealisedPNL,-439,439,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e48,"",2025-02-18T08:58:57.731Z,1771809871,
00000000-0077-1000-0000-000028e17e46,1501242,XBt,RealisedPNL,-23,23,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e46,"",2025-02-18T08:58:57.731Z,1771810310,
00000000-0077-1000-0000-000028e17e44,1501242,XBt,RealisedPNL,-46,46,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e44,"",2025-02-18T08:58:57.730Z,1771810333,
00000000-0077-1000-0000-000028e17e42,1501242,XBt,RealisedPNL,-231,231,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e42,"",2025-02-18T08:58:57.730Z,1771810379,
00000000-0077-1000-0000-000028e17e40,1501242,XBt,RealisedPNL,-161,161,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e40,"",2025-02-18T08:58:57.730Z,1771810610,
00000000-0077-1000-0000-000028e17e3e,1501242,XBt,RealisedPNL,-46,46,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e3e,"",2025-02-18T08:58:57.727Z,1771810771,
00000000-0077-1000-0000-000028e17e3c,1501242,XBt,RealisedPNL,-46,46,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e3c,"",2025-02-18T08:58:57.727Z,1771810817,
00000000-0077-1000-0000-000028e17e3a,1501242,XBt,RealisedPNL,-300,300,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e3a,"",2025-02-18T08:58:57.727Z,1771810863,
00000000-0077-1000-0000-000028e17e38,1501242,XBt,RealisedPNL,-1109,1109,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e38,"",2025-02-18T08:58:57.726Z,1771811163,
00000000-0077-1000-0000-000028e17e36,1501242,XBt,RealisedPNL,-277,277,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e36,"",2025-02-18T08:58:57.726Z,1771812272,
00000000-0077-1000-0000-000028e17e33,1501242,XBt,RealisedPNL,-23,23,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e33,"",2025-02-18T08:58:57.725Z,1771812549,
00000000-0077-1000-0000-000028e17e30,1501242,XBt,RealisedPNL,-1178,1178,Completed,XBTUSD,00000000-0077-1000-0000-000028e17e30,"",2025-02-18T08:58:57.720Z,1771812572,
00000000-0077-1000-0000-000028e0b142,1501242,XBt,RealisedPNL,-5310,5310,Completed,XBTUSD,00000000-0077-1000-0000-000028e0b142,"",2025-02-18T08:38:21.117Z,1771813750,
00000000-0077-1000-0000-000028e0af79,1501242,XBt,RealisedPNL,-17472,17472,Completed,XBTUSD,00000000-0077-1000-0000-000028e0af79,"",2025-02-18T08:38:04.218Z,1771819060,
00000000-0077-1000-0000-000028d52dab,1501242,XBt,Funding,168284,-168284,Completed,XBTUSD,00000000-0077-1000-0000-000028d52dab,"",2025-02-18T04:00:00.190Z,1771836532,
00000000-0077-1000-0000-000028c91d56,1501242,XBt,RealisedPNL,-1326,1326,Completed,XBTUSD,00000000-0077-1000-0000-000028c91d56,"",2025-02-17T22:10:55.547Z,1771668248,
00000000-0077-1000-0000-000028c91d04,1501242,XBt,RealisedPNL,-2173,2173,Completed,XBTUSD,00000000-0077-1000-0000-000028c91d04,"",2025-02-17T22:10:51.695Z,1771669574,
00000000-0077-1000-0000-000028c91c4b,1501242,XBt,RealisedPNL,-20911,20911,Completed,XBTUSD,00000000-0077-1000-0000-000028c91c4b,"",2025-02-17T22:10:46.634Z,1771671747,
00000000-0077-1000-0000-000028c89b14,1501242,XBt,RealisedPNL,-13702,13702,Completed,XBTUSD,00000000-0077-1000-0000-000028c89b14,"",2025-02-17T21:58:25.914Z,1771692658,
00000000-0077-1000-0000-000028c668e9,1501242,XBt,RealisedPNL,-28129,28129,Completed,XBTUSD,00000000-0077-1000-0000-000028c668e9,"",2025-02-17T20:58:44.257Z,1771706360,
00000000-0077-1000-0000-000028c426b3,1501242,XBt,Funding,134046,-134046,Completed,XBTUSD,00000000-0077-1000-0000-000028c426b3,"",2025-02-17T20:00:00.184Z,1771734489,
00000000-0077-1000-0000-000028bbdd55,1501242,XBt,RealisedPNL,23596,299,Completed,XBTUSD,00000000-0077-1000-0000-000028bbdd55,"",2025-02-17T16:42:17.359Z,1771600443,
00000000-0077-1000-0000-000028bbdd48,1501242,XBt,RealisedPNL,50821,646,Completed,XBTUSD,00000000-0077-1000-0000-000028bbdd48,"",2025-02-17T16:42:16.802Z,1771576847,
00000000-0077-1000-0000-000028bbdaf9,1501242,XBt,RealisedPNL,108902,1384,Completed,XBTUSD,00000000-0077-1000-0000-000028bbdaf9,"",2025-02-17T16:42:03.757Z,1771526026,
00000000-0077-1000-0000-000028bbdacb,1501242,XBt,RealisedPNL,459203,5838,Completed,XBTUSD,00000000-0077-1000-0000-000028bbdacb,"",2025-02-17T16:42:03.165Z,1771417124,
00000000-0077-1000-0000-000028bbd7cc,1501242,XBt,RealisedPNL,446498,5676,Completed,XBTUSD,00000000-0077-1000-0000-000028bbd7cc,"",2025-02-17T16:41:52.250Z,1770957921,
00000000-0077-1000-0000-000028b212c2,1501242,XBt,RealisedPNL,337664,27984,Completed,XBTUSD,00000000-0077-1000-0000-000028b212c2,"",2025-02-17T13:00:37.513Z,1770511423,
00000000-0077-1000-0000-000028b211e8,1501242,XBt,RealisedPNL,333917,27983,Completed,XBTUSD,00000000-0077-1000-0000-000028b211e8,"",2025-02-17T13:00:31.718Z,1770173759,
00000000-0077-1000-0000-000028b21159,1501242,XBt,RealisedPNL,333669,27982,Completed,XBTUSD,00000000-0077-1000-0000-000028b21159,"",2025-02-17T13:00:28.011Z,1769839842,
00000000-0077-1000-0000-000028b1452c,1501242,XBt,RealisedPNL,450826,28037,Completed,XBTUSD,00000000-0077-1000-0000-000028b1452c,"",2025-02-17T12:29:51.711Z,1769506173,
00000000-0077-1000-0000-000028b144e0,1501242,XBt,RealisedPNL,453692,28039,Completed,XBTUSD,00000000-0077-1000-0000-000028b144e0,"",2025-02-17T12:29:47.648Z,1769055347,
00000000-0077-1000-0000-000028b06bc9,1501242,XBt,Funding,187258,-187258,Completed,XBTUSD,00000000-0077-1000-0000-000028b06bc9,"",2025-02-17T12:00:00.353Z,1768601655,
00000000-0077-1000-0000-000028ab8db4,1501242,XBt,RealisedPNL,533349,28075,Completed,XBTUSD,00000000-0077-1000-0000-000028ab8db4,"",2025-02-17T09:01:42.884Z,1768414397,
00000000-0077-1000-0000-000028ab8d38,1501242,XBt,RealisedPNL,534010,28075,Completed,XBTUSD,00000000-0077-1000-0000-000028ab8d38,"",2025-02-17T09:01:38.600Z,1767881048,
00000000-0077-1000-0000-000028ab8c9a,1501242,XBt,RealisedPNL,538816,28074,Completed,XBTUSD,00000000-0077-1000-0000-000028ab8c9a,"",2025-02-17T09:01:34.877Z,1767347038,
00000000-0077-1000-0000-000028a49b86,1501242,XBt,RealisedPNL,619788,11769,Completed,XBTUSD,00000000-0077-1000-0000-000028a49b86,"",2025-02-17T05:00:58.428Z,1766808222,
00000000-0077-1000-0000-000028a49b7e,1501242,XBt,RealisedPNL,105110,1996,Completed,XBTUSD,00000000-0077-1000-0000-000028a49b7e,"",2025-02-17T05:00:58.425Z,1766188434,
00000000-0077-1000-0000-000028a315b1,1501242,XBt,Funding,211909,-211909,Completed,XBTUSD,00000000-0077-1000-0000-000028a315b1,"",2025-02-17T04:00:00.185Z,1766083324,
00000000-0077-1000-0000-0000289c0188,1501242,XBt,RealisedPNL,96727,3037,Completed,XBTUSD,00000000-0077-1000-0000-0000289c0188,"",2025-02-16T23:00:42.122Z,1765871415,
00000000-0077-1000-0000-0000289c0185,1501242,XBt,RealisedPNL,137454,4316,Completed,XBTUSD,00000000-0077-1000-0000-0000289c0185,"",2025-02-16T23:00:42.119Z,1765774688,
00000000-0077-1000-0000-0000289c017a,1501242,XBt,RealisedPNL,202181,6348,Completed,XBTUSD,00000000-0077-1000-0000-0000289c017a,"",2025-02-16T23:00:42.059Z,1765637234,
00000000-0077-1000-0000-000028979101,1501242,XBt,Funding,216251,-216251,Completed,XBTUSD,00000000-0077-1000-0000-000028979101,"",2025-02-16T20:00:00.172Z,1765435053,
00000000-0077-1000-0000-0000288bca3c,1501242,XBt,Funding,215651,-215651,Completed,XBTUSD,00000000-0077-1000-0000-0000288bca3c,"",2025-02-16T12:00:00.231Z,1765218802,
00000000-0077-1000-0000-000028816803,1501242,XBt,Funding,215175,-215175,Completed,XBTUSD,00000000-0077-1000-0000-000028816803,"",2025-02-16T04:00:00.211Z,1765003151,
00000000-0077-1000-0000-000028761a43,1501242,XBt,Funding,215193,-215193,Completed,XBTUSD,00000000-0077-1000-0000-000028761a43,"",2025-02-15T20:00:00.228Z,1764787976,
00000000-0077-1000-0000-00002872c0e0,1501242,XBt,RealisedPNL,-271,271,Completed,XBTUSD,00000000-0077-1000-0000-00002872c0e0,"",2025-02-15T17:41:01.012Z,1764572783,
00000000-0077-1000-0000-00002872c0dd,1501242,XBt,RealisedPNL,-3345,3345,Completed,XBTUSD,00000000-0077-1000-0000-00002872c0dd,"",2025-02-15T17:41:01.008Z,1764573054,
00000000-0077-1000-0000-00002872c0db,1501242,XBt,RealisedPNL,-3797,3797,Completed,XBTUSD,00000000-0077-1000-0000-00002872c0db,"",2025-02-15T17:41:01.002Z,1764576399,
00000000-0077-1000-0000-00002872c0d9,1501242,XBt,RealisedPNL,-2576,2576,Completed,XBTUSD,00000000-0077-1000-0000-00002872c0d9,"",2025-02-15T17:41:00.995Z,1764580196,
00000000-0077-1000-0000-00002872c0d7,1501242,XBt,RealisedPNL,-158,158,Completed,XBTUSD,00000000-0077-1000-0000-00002872c0d7,"",2025-02-15T17:41:00.989Z,1764582772,
00000000-0077-1000-0000-00002872c0cd,1501242,XBt,RealisedPNL,-22,22,Completed,XBTUSD,00000000-0077-1000-0000-00002872c0cd,"",2025-02-15T17:41:00.921Z,1764582930,
00000000-0077-1000-0000-00002872bffb,1501242,XBt,RealisedPNL,-45,45,Completed,XBTUSD,00000000-0077-1000-0000-00002872bffb,"",2025-02-15T17:40:53.569Z,1764582952,
00000000-0077-1000-0000-00002872bf6a,1501242,XBt,RealisedPNL,-6837,6837,Completed,XBTUSD,00000000-0077-1000-0000-00002872bf6a,"",2025-02-15T17:40:48.914Z,1764582997,
00000000-0077-1000-0000-000028690fda,1501242,XBt,Funding,208863,-208863,Completed,XBTUSD,00000000-0077-1000-0000-000028690fda,"",2025-02-15T12:00:00.261Z,1764589834,
00000000-0077-1000-0000-000028673a2c,1501242,XBt,RealisedPNL,-13515,13515,Completed,XBTUSD,00000000-0077-1000-0000-000028673a2c,"",2025-02-15T10:50:26.055Z,1764380971,
00000000-0077-1000-0000-000028619112,1501242,XBt,RealisedPNL,-2483,2483,Completed,XBTUSD,00000000-0077-1000-0000-000028619112,"",2025-02-15T06:51:47.684Z,1764394486,
00000000-0077-1000-0000-000028619110,1501242,XBt,RealisedPNL,-2122,2122,Completed,XBTUSD,00000000-0077-1000-0000-000028619110,"",2025-02-15T06:51:47.682Z,1764396969,
00000000-0077-1000-0000-00002861910b,1501242,XBt,RealisedPNL,-5464,5464,Completed,XBTUSD,00000000-0077-1000-0000-00002861910b,"",2025-02-15T06:51:47.678Z,1764399091,
00000000-0077-1000-0000-000028619107,1501242,XBt,RealisedPNL,-406,406,Completed,XBTUSD,00000000-0077-1000-0000-000028619107,"",2025-02-15T06:51:47.646Z,1764404555,
00000000-0077-1000-0000-0000286190fe,1501242,XBt,RealisedPNL,-45,45,Completed,XBTUSD,00000000-0077-1000-0000-0000286190fe,"",2025-02-15T06:51:47.451Z,1764404961,
00000000-0077-1000-0000-0000286190f9,1501242,XBt,RealisedPNL,-406,406,Completed,XBTUSD,00000000-0077-1000-0000-0000286190f9,"",2025-02-15T06:51:47.419Z,1764405006,
00000000-0077-1000-0000-0000286190f2,1501242,XBt,RealisedPNL,-270,270,Completed,XBTUSD,00000000-0077-1000-0000-0000286190f2,"",2025-02-15T06:51:47.407Z,1764405412,
00000000-0077-1000-0000-0000286190ee,1501242,XBt,RealisedPNL,-293,293,Completed,XBTUSD,00000000-0077-1000-0000-0000286190ee,"",2025-02-15T06:51:47.381Z,1764405682,
00000000-0077-1000-0000-0000286190e9,1501242,XBt,RealisedPNL,-1851,1851,Completed,XBTUSD,00000000-0077-1000-0000-0000286190e9,"",2025-02-15T06:51:47.336Z,1764405975,
00000000-0077-1000-0000-000028618b94,1501242,XBt,RealisedPNL,-415,415,Completed,XBTUSD,00000000-0077-1000-0000-000028618b94,"",2025-02-15T06:50:45.093Z,1764407826,
00000000-0077-1000-0000-0000286188d3,1501242,XBt,RealisedPNL,-27709,27709,Completed,XBTUSD,00000000-0077-1000-0000-0000286188d3,"",2025-02-15T06:50:15.177Z,1764408241,
00000000-0077-1000-0000-0000285d8e71,1501242,XBt,Funding,190335,-190335,Completed,XBTUSD,00000000-0077-1000-0000-0000285d8e71,"",2025-02-15T04:00:00.212Z,1764435950,
00000000-0077-1000-0000-000028517db9,1501242,XBt,RealisedPNL,-12490,12490,Completed,XBTUSD,00000000-0077-1000-0000-000028517db9,"",2025-02-14T20:37:05.733Z,1764245615,
00000000-0077-1000-0000-000028517db7,1501242,XBt,RealisedPNL,-2740,2740,Completed,XBTUSD,00000000-0077-1000-0000-000028517db7,"",2025-02-14T20:37:05.714Z,1764258105,
00000000-0077-1000-0000-000028517db5,1501242,XBt,RealisedPNL,-89,89,Completed,XBTUSD,00000000-0077-1000-0000-000028517db5,"",2025-02-14T20:37:05.706Z,1764260845,
00000000-0077-1000-0000-000028517db3,1501242,XBt,RealisedPNL,-22,22,Completed,XBTUSD,00000000-0077-1000-0000-000028517db3,"",2025-02-14T20:37:05.706Z,1764260934,
00000000-0077-1000-0000-000028517db1,1501242,XBt,RealisedPNL,-3190,3190,Completed,XBTUSD,00000000-0077-1000-0000-000028517db1,"",2025-02-14T20:37:05.701Z,1764260956,
00000000-0077-1000-0000-000028517daf,1501242,XBt,RealisedPNL,-44,44,Completed,XBTUSD,00000000-0077-1000-0000-000028517daf,"",2025-02-14T20:37:05.697Z,1764264146,
00000000-0077-1000-0000-000028517dad,1501242,XBt,RealisedPNL,-1168,1168,Completed,XBTUSD,00000000-0077-1000-0000-000028517dad,"",2025-02-14T20:37:05.696Z,1764264190,
00000000-0077-1000-0000-000028517dab,1501242,XBt,RealisedPNL,-2718,2718,Completed,XBTUSD,00000000-0077-1000-0000-000028517dab,"",2025-02-14T20:37:05.696Z,1764265358,
00000000-0077-1000-0000-000028517da9,1501242,XBt,RealisedPNL,-5166,5166,Completed,XBTUSD,00000000-0077-1000-0000-000028517da9,"",2025-02-14T20:37:05.696Z,1764268076,
00000000-0077-1000-0000-000028517da7,1501242,XBt,RealisedPNL,-1505,1505,Completed,XBTUSD,00000000-0077-1000-0000-000028517da7,"",2025-02-14T20:37:05.696Z,1764273242,
00000000-0077-1000-0000-000028517da5,1501242,XBt,RealisedPNL,-22,22,Completed,XBTUSD,00000000-0077-1000-0000-000028517da5,"",2025-02-14T20:37:05.695Z,1764274747,
00000000-0077-1000-0000-000028517da2,1501242,XBt,RealisedPNL,-247,247,Completed,XBTUSD,00000000-0077-1000-0000-000028517da2,"",2025-02-14T20:37:05.694Z,1764274769,
00000000-0077-1000-0000-000028517da0,1501242,XBt,RealisedPNL,-651,651,Completed,XBTUSD,00000000-0077-1000-0000-000028517da0,"",2025-02-14T20:37:05.691Z,1764275016,
00000000-0077-1000-0000-000028517d9e,1501242,XBt,RealisedPNL,-921,921,Completed,XBTUSD,00000000-0077-1000-0000-000028517d9e,"",2025-02-14T20:37:05.691Z,1764275667,
00000000-0077-1000-0000-000028517bdc,1501242,XBt,RealisedPNL,-28531,28531,Completed,XBTUSD,00000000-0077-1000-0000-000028517bdc,"",2025-02-14T20:36:40.929Z,1764276588,
00000000-0077-1000-0000-000028517b97,1501242,XBt,RealisedPNL,-22465,22465,Completed,XBTUSD,00000000-0077-1000-0000-000028517b97,"",2025-02-14T20:36:38.038Z,1764305119,
00000000-0077-1000-0000-000028517a40,1501242,XBt,RealisedPNL,-718,718,Completed,XBTUSD,00000000-0077-1000-0000-000028517a40,"",2025-02-14T20:36:27.329Z,1764327584,
00000000-0077-1000-0000-000028517a3e,1501242,XBt,RealisedPNL,-4762,4762,Completed,XBTUSD,00000000-0077-1000-0000-000028517a3e,"",2025-02-14T20:36:27.325Z,1764328302,
00000000-0077-1000-0000-0000285179e5,1501242,XBt,RealisedPNL,-34730,34730,Completed,XBTUSD,00000000-0077-1000-0000-0000285179e5,"",2025-02-14T20:36:25.373Z,1764333064,
00000000-0077-1000-0000-000028505da9,1501242,XBt,Funding,44676,-44676,Completed,XBTUSD,00000000-0077-1000-0000-000028505da9,"",2025-02-14T20:00:00.217Z,1764367794,
